Year,Rank,player_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2015,,"Erskine, Brett",SCA,,2,1,2,3,0,0,0,0,0
2015,,"Finlay, Nick",PET,T,11,2,1,3,4,0,0,1,0
2015,,"Gustavsen, Mitch",TOR,D,9,2,1,3,18,0,0,0,0
2015,,"Henhawk, Bo",SNA,AP,3,1,2,3,13,0,0,0,0
2015,,"Howell, Sawyer",MIM,D,17,2,1,3,28,0,0,0,0
2015,,"Kealey, Corson",TOR,D,1,2,1,3,0,0,0,0,0
2015,,"Lemke, Justin",WHI,D,6,3,0,3,2,0,0,0,0
2015,,"Letourneau, Keegan",MIM,D,12,1,2,3,59,0,0,0,0
2015,,"McCullough, Jordan",WHI,D,17,1,2,3,2,0,0,0,0
2015,,"Menacola, Joe",MIM,,12,0,3,3,6,0,0,0,0
2015,,"Riley, Dylan",SNA,UA,2,1,2,3,0,0,0,0,0
2015,,"Theede, Tanner",WHI,D,11,0,3,3,67,0,0,0,0
2015,,"Zavitz, Carter",SCA,,2,2,1,3,0,0,0,0,0
2015,,"Challice, Dan",PET,D,10,1,1,2,15,0,0,0,0
2015,,"Cook AP, Tanner",WHI,,1,0,2,2,0,0,0,0,0
2015,,"Davis, Braiden",ORA,T,11,0,2,2,30,0,0,0,0
2015,,"Derwinsky, Wes",SCA,D,14,1,1,2,10,0,0,0,0
2015,,"Dilks, Jamie",SNA,AP,16,0,2,2,0,0,0,0,0
2015,,"Ellerton, Nick",TOR,D,6,0,2,2,4,0,0,0,0
2015,,"Johnson, Timmy",SNA,AP,17,0,2,2,14,0,0,0,0
2015,233,"Jones-Smith, Jordi",WHI,D,20,1,1,2,6,0,0,1,0
2015,,"Kaschalk, Patrick",BUR,DT,7,1,1,2,12,0,0,0,0
2015,,"Kryworuchka, Cole",BRA,D,6,1,1,2,16,0,0,0,0
2015,,"Letourneau, Keegan",SNA,,5,0,2,2,15,0,0,0,0
2015,,"Maitz, Connor",BUR,AP,1,1,1,2,0,0,0,0,0
2015,,"Marr, Kyle",BUR,AP,1,1,1,2,0,0,0,0,0
2015,,"McKinnon, Rylee",WHI,D,8,1,1,2,30,0,0,0,0
2015,,"McWilliams, Cole",PET,T,1,1,1,2,0,1,0,0,0
2015,,"Mitchell, Mackenzie",ORA,T,20,0,2,2,32,0,0,0,0
2015,,"Morgan, Riley",PET,D,12,0,2,2,16,0,0,0,0
2015,,"Prior, Ryan",KWE,,2,0,2,2,0,0,0,0,0
2015,,"Suboch, Jackson",MIM,AP,19,1,1,2,83,1,0,0,0
2015,,"Willman, Christopher",ORA,T,15,0,2,2,18,0,0,0,0
2015,,"Bamford, Michael",SNA,,4,0,1,1,6,0,0,0,0
2015,,"Bell, Tyson",SCA,,5,1,0,1,16,0,0,0,0
2015,,"Bomberry, Adam",SNA,D,1,0,1,1,0,0,1,0,0
2015,,"Bullied, Zac",BRA,D,3,0,1,1,0,0,0,0,0
2015,,"Clearwater, Matt",TOR,D,5,1,0,1,2,0,0,0,0
2015,,"Dybowski, Zack",KWE,F,5,1,0,1,2,0,0,0,0
2015,,"Elijah-Brown (AP), Ron",KWE,,1,0,1,1,0,0,0,0,0
2015,,"Forde, Malcolm",BUR,DT,7,0,1,1,6,0,0,0,0
2015,,"Gandy, Carson (AP)",BLS,F,1,0,1,1,0,0,0,0,0
2015,,"garlin, cam",WHI,,1,1,0,1,0,0,0,0,0
2015,,"Guest, James",MIM,D,11,0,1,1,36,0,0,0,0
2015,,"Hillis, Shane",ORA,O,3,0,1,1,0,0,0,0,0
2015,,"Kelly, Rowan",TOR,D,6,0,1,1,4,0,0,0,0
2015,,"Kumano, Riley",BUR,T,5,1,0,1,14,0,0,0,0
2015,,"LeClair, Kellen",SNA,T,15,0,1,1,8,0,0,0,0
2015,,"Mayea, Bryce AP",BUR,AP,1,0,1,1,2,0,0,0,0
2015,,"Miller, Danton",SNA,AP,1,0,1,1,0,0,0,0,0
2015,,"Milne, Jay",KWE,F,1,0,1,1,0,0,0,0,0
2015,,"Nolan, Chris",BRA,,2,0,1,1,0,0,0,0,0
2015,,"Northey, Adam",MIM,,1,1,0,1,0,0,0,0,0
2015,,"Peltier, Bo",SNA,UAP,2,0,1,1,2,0,0,0,0
2015,,"Porga, Brandon",SCA,,1,1,0,1,0,0,0,0,0
2015,,"Robillard, Cole",TOR,,1,0,1,1,2,0,0,0,0
2015,,"Ruggeri, Nick",BRA,D,12,0,1,1,8,0,0,0,0
2015,,"Simmons, Alex",SCA,D,1,0,1,1,0,0,0,0,0
2015,,"Stouros, Jordan",PET,T,5,0,1,1,2,0,0,0,0
2015,,"Thomas, Oakley",SNA,AP,2,0,1,1,0,0,0,0,0
2015,,"Thomson AP, Keaton",MIM,,1,0,1,1,0,0,0,0,0
2015,,"Tracogna, Stefan",WHI,AP,6,0,1,1,2,0,0,0,0
2015,,"Trottier, Jordan",PET,T,2,0,1,1,0,0,0,0,0
2015,254,"Van Schepen, Luke",BRA,D,20,0,1,1,6,0,0,0,0
2015,,"Wagner, Ryan",SCA,,2,1,0,1,0,0,0,0,0
2015,,"Walker, Jason",BRA,,7,0,1,1,12,0,0,0,0
2015,,"Walton AP, Brett",MIM,D,1,1,0,1,0,0,0,0,0
2015,,"Woods, Aaron",WHI,,2,0,1,1,0,0,0,0,0
2015,,"Adams, Kyle",SCA,D,3,0,0,0,0,0,0,0,0
2015,,"Armstrong, Riley",ORA,T,2,0,0,0,0,0,0,0,0
2015,,"Bamford, Michael",MIM,D,10,0,0,0,72,0,0,0,0
2015,,"Bomberry, Tyson",SNA,D,11,0,0,0,9,0,0,0,0
2015,,"Boyd, Trent",WHI,AP,1,0,0,0,0,0,0,0,0
2015,,"Bragg, Justin",PET,T,2,0,0,0,0,0,0,0,0
2015,,"Brosek AP, Joe",MIM,,1,0,0,0,0,0,0,0,0
2015,,"Brown, Dalton",BLS,A,1,0,0,0,0,0,0,0,0
2015,,"Burton, Tj",BRA,F,1,0,0,0,0,0,0,0,0
2015,,"Connolly, Evan",TOR,D,4,0,0,0,7,0,0,0,0
2015,,"Coulter, Ryan",BUR,DT,2,0,0,0,2,0,0,0,0
2015,,"Curtis, Riley",BRA,O,1,0,0,0,0,0,0,0,0
2015,,"Daniel, Spencer",BLS,D,4,0,0,0,0,0,0,0,0
2015,,"Dayball, Jordan",KWE,F,1,0,0,0,0,0,0,0,0
2015,,"Del Zotto, Cooper",ORA,T,1,0,0,0,6,0,0,0,0
2015,,"Doxtator (AP), Kingsley",KWE,,1,0,0,0,0,0,0,0,0
2015,,"Dybowski, Zack",KWE,F,1,0,0,0,2,0,0,0,0
2015,,"fernander, jeff",WHI,,2,0,0,0,2,0,0,0,0
2015,,"Flanagan, Logan (AP)",BLS,D,1,0,0,0,0,0,0,0,0
2015,,"Fournier, Ryan",SNA,T,1,0,0,0,0,0,0,0,0
2015,,"Gagne, Josh",BRA,T,2,0,0,0,2,0,0,0,0
2015,,"Garritano, Julian",TOR,D,1,0,0,0,0,0,0,0,0
2015,,"Gaulton, Tyler",PET,F,13,0,0,0,24,0,0,0,0
2015,,"Gibson-McDonald, Blake",SNA,T,17,0,0,0,4,0,0,0,0
2015,,"Gillis, Jordan AP",BUR,AP,1,0,0,0,0,0,0,0,0
2015,,"Goddard, Jordan",BUR,T,1,0,0,0,2,0,0,0,0
2015,,"Grimes AP, Reilly",MIM,,1,0,0,0,0,0,0,0,0
2015,,"Grimes, Colin",MIM,,1,0,0,0,0,0,0,0,0
2015,,"Harris, Latrell",SCA,,1,0,0,0,0,0,0,0,0
2015,,"Heidecker, Ben AP",BUR,AP,1,0,0,0,2,0,0,0,0
2015,,"Hill, Brayden",SNA,AP,1,0,0,0,0,0,0,0,0
2015,,"Hill, Dalton",PET,D,2,0,0,0,0,0,0,0,0
2015,,"Horn, Ky",PET,O,1,0,0,0,17,0,0,0,0
2015,,"Johnson AP, Andrew",WHI,,1,0,0,0,2,0,0,0,0
2015,,"Killingbeck, Jayd",PET,T,15,0,0,0,2,0,0,0,0
2015,,"Kluck, AJ",SNA,,3,0,0,0,0,0,0,0,0
2015,,"Laloni, Michael",TOR,,1,0,0,0,0,0,0,0,0
2015,,"Leclere, Jonny",WHI,AP,3,0,0,0,2,0,0,0,0
2015,,"Lee, Steven",BUR,DT,2,0,0,0,4,0,0,0,0
2015,,"Lewis, Kyle",SNA,AP,2,0,0,0,0,0,0,0,0
2015,,"Matthews, Riley",MIM,F,1,0,0,0,0,0,0,0,0
2015,,"Mayea, Devyn",BUR,AP,2,0,0,0,0,0,0,0,0
2015,,"McCrae, Justin",BUR,AP,1,0,0,0,0,0,0,0,0
2015,,"McDonell, Mitch",TOR,D,4,0,0,0,2,0,0,0,0
2015,,"McKenzie, Nate",KWE,,2,0,0,0,0,0,0,0,0
2015,,"Minor, Bench",BRA,,3,0,0,0,0,0,0,0,0
2015,,"Montag, Mike",KWE,D,4,0,0,0,19,0,0,0,0
2015,289,"Nay, John",KWE,,19,0,0,0,8,0,0,0,0
2015,,"Nishimura, Jackson",TOR,T,5,0,0,0,0,0,0,0,0
2015,,"Nyhuus, Jake",BUR,AP,1,0,0,0,2,0,0,0,0
2015,,"Patey, Draydon",ORA,,1,0,0,0,0,0,0,0,0
2015,,"Perroni, Adam",WHI,AP,1,0,0,0,4,0,0,0,0
2015,,"Petter, Brandon",BUR,AP,1,0,0,0,0,0,0,0,0
2015,,"Robertson, Andrew",TOR,,1,0,0,0,0,0,0,0,0
2015,,"Roe, Jeremy",BRA,D,4,0,0,0,5,0,0,0,0
2015,,"Roundpoint, Dalton",SNA,D,2,0,0,0,0,0,0,0,0
2015,,"Rowe, Sam",MIM,D,17,0,0,0,12,0,0,0,0
2015,,"Shanahan, Seamus",MIM,AP,10,0,0,0,10,0,0,0,0
2015,,"Smitheram, Anthony",MIM,,1,0,0,0,0,0,0,0,0
2015,,"Smyth, Trevor",ORA,,5,0,0,0,0,0,0,0,0
2015,,"Stanley, Robert",SCA,D,2,0,0,0,0,0,0,0,0
2015,,"Sutton, Steve",ORA,T,3,0,0,0,2,0,0,0,0
2015,,"Tarbell, Kason",SNA,D,6,0,0,0,11,0,0,0,0
2015,,"Tolmie AP, Bryce",WHI,,1,0,0,0,0,0,0,0,0
2015,,"Weichers (AP), Matt",KWE,,2,0,0,0,2,0,0,0,0
2015,,"Wiechers, Matt",KWE,D,1,0,0,0,0,0,0,0,0
2015,,"Wright, Liam",SNA,UA,1,0,0,0,0,0,0,0,0
2014,1,"O`Connor, Reilly",WHI,F,20,26,91,117,24,3,28,0,2
2014,2,"Shanks, Austin",WHI,F,20,57,47,104,17,14,16,2,0
2014,3,"Herreweyers, Zach",BRA,O,20,51,47,98,42,6,10,5,1
2014,,"Keenan, Ryan",WHI,F,19,47,51,98,9,13,10,1,1
2014,5,"Evans, Turner",PET,O,20,28,66,94,17,2,14,2,3
2014,,"Cloutier, Chris",KWE,F,18,48,41,89,21,4,5,5,3
2014,6,"Teat, Jeff",BRA,O,19,35,54,89,0,5,10,1,1
2014,8,"Craig, Daniel",BLS,F,17,28,58,86,12,5,13,2,3
2014,9,"Brown, Connor",ORA,F,20,34,49,83,105,7,6,1,1
2014,,"Lomas, Danny",BUR,O,20,46,37,83,12,12,8,0,0
2014,,"Murphy, Austin",BLS,F,20,30,53,83,34,2,14,2,2
2014,12,"Staats, Austin",SNA,O,19,41,37,78,39,1,10,2,0
2014,13,"Jackson, Kyle",KWE,F,20,28,49,77,18,8,10,0,5
2014,14,"Johnson, Josh",SNA,F,20,32,44,76,29,7,3,0,1
2014,15,"Gibson, Tyson",BRA,0,18,27,48,75,2,3,8,2,1
2014,16,"Sanders, TJ",BLS,F,20,41,32,73,0,7,6,1,2
2014,17,"Powless, Quinn",SNA,F,20,26,46,72,4,2,7,0,1
2014,18,"Currier, Josh",PET,O,19,36,33,69,9,8,7,1,1
2014,19,"Drake, Bennett",WHI,T,19,31,36,67,8,7,7,0,1
2014,20,"Fannell, Eric",SCA,F,16,37,28,65,18,4,2,1,0
2014,,"Caputo, Philip",BRA,O,18,24,40,64,2,4,8,1,1
2014,,"Cattoni, Holden",PET,O,14,37,27,64,10,5,5,2,2
2014,21,"Durston, Jordan",SNA,F,19,26,38,64,14,3,6,0,0
2014,,"Potter, Kyle",SCA,A,19,20,44,64,12,4,5,0,0
2014,25,"Ducharme, Lucas",ORA,O,19,27,33,60,8,1,7,3,2
2014,26,"Petterson, Clarke",BRA,O,18,9,50,59,0,0,0,0,1
2014,,"Albrecht, Tyler",BUR,T,18,25,33,58,2,3,10,3,4
2014,27,"Callaghan, Ryan",MIS,F,19,34,24,58,21,11,4,1,0
2014,29,"MacDonald, Shane",BRA,T,17,27,28,55,33,8,7,0,1
2014,,"Cole, Bryan",BUR,T,17,22,31,53,20,1,6,5,1
2014,,"Lee, Ryan",TOR,O,16,20,33,53,31,4,2,0,2
2014,30,"Prince, Davis",KWE,F,20,24,29,53,17,2,6,0,0
2014,33,"Whitlow, Kyle",BLS,F,13,22,28,50,30,5,2,0,1
2014,34,"Maracle, Haodais (Joseph)",SNA,O,18,14,35,49,12,2,2,0,0
2014,35,"Milligan, Cam",PET,O,19,15,33,48,17,4,6,0,1
2014,,"Bomberry, Brendan",SNA,F,14,15,32,47,22,2,6,0,0
2014,36,"Levick, Chad",TOR,O,19,23,24,47,41,2,7,0,0
2014,38,"Mackay, Ian",ORA,T,20,23,23,46,22,4,6,2,0
2014,39,"Pyke, Spencer",BLS,F,20,16,29,45,12,3,3,1,1
2014,40,"Apers, Nolan",BUR,O,19,13,31,44,14,3,9,0,1
2014,,"Keenan, Luke",WHI,O,18,9,35,44,11,3,13,0,0
2014,,"Dance, Jordan",ORA,T,17,18,25,43,37,3,5,1,0
2014,42,"Michel, Dan",PET,O,20,18,25,43,8,6,5,1,0
2014,44,"Gatt, Dylan",SCA,,19,21,21,42,4,1,2,0,1
2014,,"Fox, Jake",PET,F,18,17,23,40,13,0,2,2,4
2014,45,"Ward, Cody",SCA,,20,12,28,40,0,0,2,0,0
2014,,"Kearnan, Connor",WHI,O,17,12,27,39,37,0,1,0,1
2014,47,"Smith, Drake",KWE,F,20,21,18,39,16,4,4,2,0
2014,,"St. John, John",TOR,O,14,21,18,39,21,1,4,3,0
2014,50,"Wales, Eric",BUR,T,20,13,25,38,6,2,6,0,2
2014,,"Wilkinson, Jake",TOR,T,19,6,32,38,8,1,1,1,2
2014,52,"Bridle, Dallas",ORA,T,13,15,22,37,45,2,4,0,1
2014,53,"Clelland, Brandon",ORA,T,20,17,18,35,12,0,1,0,1
2014,54,"Bianchin, Gianni",BUR,T,17,18,16,34,4,5,4,1,0
2014,55,"Ferreira, Tyler",BRA,F,19,14,19,33,23,1,1,1,1
2014,56,"Carvalho, Ty",SCA,A,18,13,19,32,2,2,2,0,0
2014,57,"Huggins, Justin",TOR,O,18,18,13,31,6,1,1,0,0
2014,58,"Wittig, Jeff",SCA,F,19,8,22,30,5,2,5,0,0
2014,59,"Martin, Ian",SNA,O,11,8,21,29,0,2,4,0,0
2014,,"Neal, Davis",ORA,O,11,10,19,29,2,5,4,0,0
2014,,"Lane, Austin",BLS,F,12,9,19,28,21,0,1,0,0
2014,61,"Sheehan, Charlie",SCA,,17,15,13,28,14,1,0,0,0
2014,,"Currier, Zac",PET,T,13,14,12,26,47,1,0,1,1
2014,63,"Killen, Kyle",PET,O,19,13,13,26,38,0,1,1,0
2014,,"McClure, Zack",KWE,O,12,11,15,26,2,4,5,0,0
2014,,"McMahon, Jamie",ORA,T,16,7,19,26,4,0,5,0,0
2014,,"Tinney, Joel",KWE,F,10,11,15,26,12,1,4,1,1
2014,68,"Cole, Connor",KWE,T,20,15,10,25,10,0,1,2,2
2014,,"Karam, Nick",WHI,O,14,9,16,25,9,0,0,0,0
2014,,"Robertson, Jordan",TOR,O,11,10,14,24,25,1,2,0,0
2014,70,"Sellars, Connor",BRA,F,20,10,14,24,10,0,1,2,1
2014,,"Young, Chris",BUR,T,19,5,19,24,15,0,3,0,0
2014,73,"Joaquim, Anthony",TOR,T,19,9,14,23,36,2,0,0,1
2014,,"Simpson, Shane",SNA,,15,11,12,23,29,0,0,2,0
2014,,"Bell, Tyson",SCA,,17,9,13,22,85,0,3,0,0
2014,75,"Pavic, Ryan",MIS,,20,7,15,22,45,2,6,0,0
2014,,"Arch, Travis",MIS,,13,6,15,21,0,3,5,0,1
2014,,"Cook, Jake",TOR,T,12,9,12,21,14,0,0,0,1
2014,,"Martin, Ian",SNA,O,9,11,10,21,0,3,1,0,0
2014,77,"Withers, Jake",PET,T,20,5,16,21,27,1,0,0,0
2014,81,"Bennett, Matthew",BRA,T,20,7,13,20,45,0,0,0,2
2014,,"Kelusky, Adam",PET,O,16,7,13,20,10,0,0,0,1
2014,,"Mackay, Tyler",BRA,O,9,7,13,20,0,0,0,1,0
2014,,"Rice, Brine",PET,O,10,9,11,20,4,1,0,0,1
2014,85,"Layton, Brent",BLS,T,20,2,17,19,16,1,2,0,0
2014,,"Thomson, Tanner",TOR,O,11,10,9,19,25,3,3,0,0
2014,87,"Buswell, Chris",BUR,T,20,9,9,18,49,0,0,1,0
2014,,"Chaykowsky, Nick",BLS,T,12,8,10,18,38,1,1,2,0
2014,,"Elder, Lauchlin",BUR,F,19,11,7,18,4,0,0,1,1
2014,,"Wiedemann, Adam",BRA,D,19,5,13,18,10,1,0,1,4
2014,,"Armstrong, Brandon",ORA,O,16,9,8,17,16,0,0,0,0
2014,91,"Coyle, Joel",ORA,T,20,7,10,17,15,0,1,0,1
2014,,"Argall, Matthew",MIS,,13,0,16,16,4,0,5,0,0
2014,,"Gilray, Matt",PET,F,15,10,6,16,19,1,0,3,1
2014,,"Wales, Mitch",BUR,T,17,6,10,16,4,0,0,0,0
2014,93,"Wallace, Braden",BUR,T,17,8,8,16,28,1,0,0,0
2014,97,"Bellamy, Adam",SCA,,20,4,11,15,27,1,1,0,0
2014,,"Hutchison, Dylan",PET,T,20,4,11,15,12,1,0,1,1
2014,,"OBrien, Joey",MIS,F,19,4,11,15,12,0,1,0,0
2014,,"Vangalen, Matt",ORA,T,10,6,9,15,4,0,0,0,0
2014,,"Barclay, James",TOR,,11,1,13,14,10,0,0,0,0
2014,,"Burr, Cory",TOR,O,9,4,10,14,16,0,2,0,0
2014,,"Dakin, Ryan",SCA,O,10,9,5,14,45,0,0,0,0
2014,,"Elder, Spencer",BUR,T,12,7,7,14,2,0,0,0,0
2014,101,"Slade, Brandon",ORA,T,17,4,10,14,21,0,1,0,0
2014,,"Garlent, Holden",SCA,,19,2,11,13,7,0,1,1,0
2014,,"Hill, Brogen",SCA,,19,4,9,13,2,0,0,0,0
2014,106,"Hoggarth, Thomas",PET,T,20,4,9,13,37,0,0,0,0
2014,,"Jones, Randy",BRA,O,5,8,5,13,4,0,2,0,1
2014,,"Patterson, Anthony",SNA,,16,7,6,13,67,0,1,0,0
2014,,"Adams, Ryan",BRA,T,20,7,5,12,24,0,0,0,0
2014,,"Brown, Frank",SNA,,7,4,8,12,2,0,0,0,0
2014,111,"Guiltinan, Eric",KWE,T,20,5,7,12,56,0,1,0,2
2014,,"MacSpadyen, Ryan",TOR,O,11,11,1,12,16,0,0,1,0
2014,,"McKee, Brendan",MIS,,14,4,7,11,4,0,0,0,0
2014,,"McLay, Jake",KWE,F,18,2,9,11,42,0,0,0,1
2014,,"McWilliams, Mike",BLS,F,12,6,5,11,14,0,1,0,0
2014,115,"Robertson, Darryl",WHI,D,18,3,8,11,18,0,1,1,0
2014,,"Searle, Derek",BUR,T,17,1,10,11,22,0,1,0,2
2014,,"Cook, Keenan",WHI,D,17,2,8,10,19,0,0,0,0
2014,,"Davidson, Greg",BLS,D,8,4,6,10,0,1,1,0,0
2014,,"deHueck, Patrick AP",BUR,T,13,2,8,10,2,0,0,0,0
2014,,"Hossack, Matt",WHI,D,17,6,4,10,9,0,1,0,0
2014,,"Kelly, Andrew",BLS,T,19,6,4,10,43,0,0,0,0
2014,,"Lewis, Garrett",TOR,T,9,2,8,10,4,0,1,0,0
2014,,"Myles, Ryan",ORA,T,19,5,5,10,6,0,0,1,0
2014,,"Walsh, Patrick",BUR,T,10,1,9,10,2,0,0,0,1
2014,120,"Wilman, Chris",TOR,T,20,1,9,10,13,0,0,1,0
2014,,"Cummings, Carter",MIS,,12,5,4,9,4,2,1,0,0
2014,,"Divitcos, Austin",ORA,D,19,3,6,9,18,0,0,0,0
2014,129,"Dybowski, Zack",KWE,,20,3,6,9,13,0,0,0,0
2014,,"Filson, Cody",KWE,T,20,2,7,9,25,0,0,0,2
2014,,"Grisold, Spencer",KWE,T,15,2,7,9,6,0,0,0,0
2014,,"Harris, Latrell",SCA,,10,2,7,9,0,0,0,0,0
2014,,"MacDonald, Jesse",MIS,,9,2,7,9,24,0,2,0,0
2014,,"Stourus, Leo",SNA,D,19,3,6,9,8,0,0,1,2
2014,,"Tarbell, Kason",SNA,D,2,3,6,9,0,0,0,0,0
2014,,"Allen, Josh",TOR,,7,5,3,8,4,2,0,0,0
2014,,"Clearwater, Matt",MIS,D,14,3,5,8,56,0,0,0,0
2014,,"Demars, Jordan",SCA,,15,2,6,8,10,0,2,0,0
2014,,"Elvin, Marcus",SNA,D,18,2,6,8,34,0,1,0,0
2014,,"Green, Wenster",SNA,D,16,3,5,8,22,0,0,0,0
2014,,"Johnston, Ryan",SNA,,11,2,6,8,4,0,1,0,0
2014,,"Kloepfer, Rob",BLS,T,20,0,8,8,86,0,1,0,0
2014,,"McClelland, Connor",BRA,D,18,3,5,8,14,0,0,0,0
2014,,"McCrory, Patrick",WHI,D,19,5,3,8,16,0,0,0,1
2014,,"Pleon, Jake",KWE,F,15,3,5,8,6,0,0,0,0
2014,,"Poole, Tanner",BLS,D,20,2,6,8,7,0,1,1,0
2014,,"Reay, Pat",MIS,,7,3,5,8,25,0,0,0,0
2014,,"Robertson, Jordan",WHI,,4,4,4,8,0,0,0,0,0
2014,,"Ulbikas, Brett",BUR,T,20,3,5,8,10,0,0,1,0
2014,138,"Willock, Marcus",BLS,T,20,2,6,8,37,1,0,1,0
2014,,"Davis, Braiden",ORA,T,14,0,7,7,14,0,0,0,0
2014,,"Gilligan, Tyler",WHI,D,20,4,3,7,46,0,0,0,0
2014,,"Hamley, Cody",KWE,,6,2,5,7,2,0,2,0,0
2014,,"Isaacs, Kyle",SCA,AP,4,4,3,7,2,1,0,1,0
2014,,"John, Dallas",SNA,F,3,2,5,7,0,0,0,0,1
2014,,"Lindsay, Jay",KWE,F,7,1,6,7,6,0,0,1,1
2014,,"Palmer, Riley",WHI,D,16,1,6,7,11,0,0,0,0
2014,153,"Simmons, Reid",BLS,F,20,2,5,7,10,0,0,0,2
2014,,"Wright, Joel",BLS,D,12,3,4,7,27,1,0,0,0
2014,,"Beaudoin, Nicholas",SCA,,19,4,2,6,25,0,0,0,0
2014,162,"Butters, Marcus",SCA,,19,4,2,6,51,0,0,0,0
2014,,"Cheek, Morgan",SCA,,7,3,3,6,2,0,0,0,0
2014,,"Crawford, Jayson",BRA,D,11,5,1,6,15,0,0,0,1
2014,,"Kumano, Riley",BUR,T,16,2,4,6,28,0,1,0,0
2014,,"Laird, Connor",WHI,D,19,2,4,6,16,0,0,0,0
2014,,"Lee, Matthew",KWE,,3,5,1,6,0,0,0,2,0
2014,,"McKinnon, Rylee",WHI,D,18,1,5,6,44,0,0,0,0
2014,,"Sands, Parker",PET,AP,14,1,5,6,0,0,0,0,0
2014,,"Saxton, Billy",SCA,,16,1,5,6,39,0,1,0,0
2014,,"Acosta, Alex",MIS,,5,2,3,5,4,0,0,0,0
2014,,"Del Zotto, Cooper",ORA,T,18,2,3,5,64,0,0,0,0
2014,,"Emery, Nathan",BUR,T,13,2,3,5,0,1,0,0,0
2014,,"Henrick, Jeff",ORA,T,15,0,5,5,9,0,0,0,0
2014,,"MacFarlane, Scott",BUR,T,6,3,2,5,16,0,0,0,1
2014,,"Mancini (AP), Cam",TOR,O,11,2,3,5,8,0,0,0,0
2014,172,"Martin, Stuart",SNA,,19,1,4,5,33,0,0,0,0
2014,,"McCann, Wayne",BRA,O,6,1,4,5,11,0,0,0,0
2014,,"Montag, Mike",KWE,D,19,0,5,5,30,0,0,0,0
2014,,"Renaud, Eddie",MIS,,4,3,2,5,4,0,0,0,0
2014,,"Robinson, Brandon",BRA,T,3,1,4,5,8,0,0,0,0
2014,,"Robinson, Justin",BRA,D,15,1,4,5,2,0,0,0,0
2014,,"Smyth, Trevor",ORA,D,5,0,5,5,0,0,0,0,0
2014,,"Stacey, Trevor",SNA,,6,3,2,5,52,0,0,0,0
2014,,"Thomas, Derek",SNA,T,10,1,4,5,10,0,0,0,0
2014,,"thompson, Riley",ORA,,6,1,4,5,0,0,0,0,1
2014,,"Tulett, Alec",TOR,T,9,2,3,5,6,0,0,0,1
2014,,"Van Schepen, Luke",BRA,D,17,3,2,5,6,0,0,0,0
2014,,"Walker, Ethan",PET,AP,7,1,4,5,4,0,0,0,1
2014,,"White, Nate",PET,O,7,2,3,5,2,0,0,0,1
2014,,"Wood, Zach",MIS,D,2,4,1,5,0,0,1,0,0
2014,,"Wright, Alex",BLS,,3,2,3,5,14,0,0,0,0
2014,,"Arch, Travis",MIS,F,2,3,1,4,0,0,0,0,0
2014,,"Ashmore, Corey",BUR,T,17,1,3,4,26,0,0,0,0
2014,,"Barfoot, Wyatt",KWE,T,4,1,3,4,0,0,0,0,0
2014,194,"Campbell, Connor",BRA,D,20,2,2,4,30,0,0,0,0
2014,,"Kozlowski, Zach",BLS,F,4,1,3,4,17,0,0,0,0
2014,,"Kras, Daniel",BUR,T,14,1,3,4,37,0,0,0,0
2014,,"Lee, Matthew",KWE,,5,1,3,4,2,0,0,1,0
2014,,"Longboat, Greg",SNA,T,16,2,2,4,14,0,0,0,1
2014,,"Longboat, Sawih",SNA,,4,3,1,4,2,0,0,1,0
2014,,"McCulligh, Zach",KWE,D,16,0,4,4,14,0,0,0,0
2014,,"Minichiello, Marcus",TOR,T,11,2,2,4,8,0,0,1,0
2014,,"Muir, Brooker",SCA,,6,0,4,4,4,0,1,0,0
2014,,"Nay, John",KWE,,14,1,3,4,8,0,0,0,0
2014,,"Patten, Liam",BLS,D,19,1,3,4,51,0,0,0,0
2014,,"Roche, Tyler",PET,T,17,1,3,4,63,0,0,0,2
2014,,"Scott, Justin",MIS,,4,0,4,4,4,0,2,0,0
2014,,"Shepley, Joel",SNA,AP,13,0,4,4,0,0,0,0,0
2014,,"Walker, Colin",MIS,,5,3,1,4,0,0,0,0,0
2014,,"Birkhof, Broedie",BUR,T,16,1,2,3,112,0,0,0,0
2014,,"Cadeau, Tye",MIS,,14,1,2,3,67,0,1,0,0
2014,,"Campbell, Riley",PET,D,8,0,3,3,2,0,0,0,0
2014,,"Courtney, Colin",ORA,,2,2,1,3,2,0,0,0,0
2014,,"Darroch, Sean",WHI,D,18,1,2,3,14,0,0,0,0
2014,,"Dhadda, Terin",MIS,AP,19,1,2,3,25,0,0,0,0
2014,,"Gaulton, Tyler",PET,F,14,1,2,3,37,0,0,0,0
2014,,"Gibson-McDonald, Blake",SNA,AP,9,1,2,3,0,0,0,0,0
2014,,"Gustavsen, Mitch",TOR,,8,1,2,3,9,0,0,0,0
2014,,"Henry, Alex",SNA,,1,3,0,3,0,0,0,1,0
2014,,"Laprade, Dylan",BLS,D,16,1,2,3,61,0,0,0,0
2014,,"Masson, Zac",ORA,T,6,2,1,3,8,0,0,0,0
2014,,"McKenzie, Dawson",BRA,,1,0,3,3,0,0,0,0,0
2014,212,"Mitchell, Mackenzie",ORA,D,20,0,3,3,39,0,0,0,0
2014,,"Montour, Brandon",SNA,F,1,1,2,3,0,0,0,0,0
