id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party.x,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election.x,total_votes,missed_votes,total_present,last_updated.x,ocd_id,office,phone,fax,state.x,senate_class,state_rank,lis_id,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,district,at_large,geoid,response,name,cycle,state.y,party.y,chamber,first_elected,next_election.y,total,spent,cash_on_hand,debt,origin,source,last_updated.y
W000437,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/W000437.json,Roger,NA,Wicker,NA,1951-07-05,M,R,NA,SenatorWicker,SenatorWicker,SenatorWicker,400432,18203,21926,29534,N00003280,/m/025xxb,H4MS01078,https://www.wicker.senate.gov,https://www.wicker.senate.gov/public/?a=rss.feed,https://www.wicker.senate.gov/public/index.cfm/contact,TRUE,NA,0.377,NA,15,2024,858,12,0,2022-09-13 06:12:17 -0400,ocd-division/country:us/state:ms,555 Dirksen Senate Office Building,202-224-6253,NA,MS,1,senior,S318,1.4,89.63,10.37,NA,NA,NA,@attributes,"Wicker, Roger",2022,MS,R,S,2007,2024,7636359.72,7255457.43,2001336.52,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00003280&cycle=2022,06/30/2022
W000779,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/W000779.json,Ron,NA,Wyden,NA,1949-05-03,M,D,NA,RonWyden,NA,senronwyden,300100,1962,27036,14871,N00007724,/m/0178p9,S6OR00110,https://www.wyden.senate.gov,NA,https://www.wyden.senate.gov/contact/,TRUE,NA,-0.33,NA,26,2022,858,8,0,2022-09-13 06:12:17 -0400,ocd-division/country:us/state:or,221 Dirksen Senate Office Building,202-224-5244,202-228-2717,OR,3,senior,S247,0.93,99.06,0.94,NA,NA,NA,@attributes,"Wyden, Ron",2022,OR,D,S,1996,2022,12543016.19,7129305.68,8812001.59,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00007724&cycle=2022,06/30/2022
Y000064,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/Y000064.json,Todd,NA,Young,NA,1972-08-24,M,R,NA,SenToddYoung,SenatorToddYoung,RepToddYoung,412428,1033743,120345,21133,N00030670,/m/0ds030m,H0IN09070,https://www.young.senate.gov,NA,https://www.young.senate.gov/contact,TRUE,NA,0.458,NA,5,2022,858,19,0,2022-09-13 06:12:30 -0400,ocd-division/country:us/state:in,185 Dirksen Senate Office Building,202-224-5623,202-226-6866,IN,3,senior,S391,2.21,87.21,12.8,NA,NA,NA,@attributes,"Young, Todd",2022,IN,R,S,2016,2022,13006967.48,6216823.53,6855535.94,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030670&cycle=2022,06/30/2022
A000370,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000370.json,Alma,NA,Adams,NA,1946-05-27,F,D,NA,RepAdams,CongresswomanAdams,NA,412607,76386,5935,21545,N00035451,/m/02b45d,H4NC12100,https://adams.house.gov,https://adams.house.gov/rss.xml,NA,TRUE,NA,-0.465,NA,10,2022,868,3,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:nc/cd:12,2436 Rayburn House Office Building,202-225-1510,NA,NC,NA,NA,NA,0.35,98.96,0.93,12,FALSE,3712,@attributes,"Adams, Alma",2022,NC,D,H,2014,2022,678344.97,528618.63,496399.48,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00035451&cycle=2022,06/30/2022
A000055,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000055.json,Robert,B.,Aderholt,NA,1965-07-22,M,R,NA,Robert_Aderholt,RobertAderholt,RobertAderholt,400004,45516,441,29701,N00003028,/m/024p03,H6AL04098,https://aderholt.house.gov,https://aderholt.house.gov/rss.xml,NA,TRUE,NA,0.38,NA,26,2022,868,12,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:al/cd:4,266 Cannon House Office Building,202-225-4876,NA,AL,NA,NA,NA,1.38,96.12,3.76,4,FALSE,0104,@attributes,"Aderholt, Robert B",2022,AL,R,H,1996,2022,1154993.94,438224.46,1363773.87,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00003028&cycle=2022,06/30/2022
A000371,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000371.json,Pete,NA,Aguilar,NA,1979-06-19,M,D,House Democratic Caucus Vice Chair,reppeteaguilar,reppeteaguilar,NA,412615,79994,70114,21506,N00033997,/m/0jwv0xf,H2CA31125,https://aguilar.house.gov,NA,NA,TRUE,NA,-0.296,NA,8,2022,868,3,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:31,109 Cannon House Office Building,202-225-3201,NA,CA,NA,NA,NA,0.35,98.84,1.04,31,FALSE,0631,@attributes,"Aguilar, Pete",2022,CA,D,H,2014,2022,2290538.63,1875038.9,2255093.77,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033997&cycle=2022,06/30/2022
A000372,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000372.json,Rick,NA,Allen,NA,1951-11-07,M,R,NA,reprickallen,CongressmanRickAllen,NA,412625,62545,136062,21516,N00033720,/m/0127y9dk,H2GA12121,https://allen.house.gov,NA,NA,TRUE,NA,0.699,NA,8,2022,868,28,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:ga/cd:12,570 Cannon House Office Building,202-225-2823,NA,GA,NA,NA,NA,3.23,91.38,8.5,12,FALSE,1312,@attributes,"Allen, Richard W",2022,GA,R,H,2014,2022,731166.7,323728.39,1054347.69,1125000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033720&cycle=2022,06/30/2022
A000376,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000376.json,Colin,NA,Allred,NA,1983-04-15,M,D,NA,RepColinAllred,NA,NA,412828,NA,177357,NA,N00040989,/m/03d066b,H8TX32098,https://allred.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,0,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:tx/cd:32,114 Cannon House Office Building,202-225-2231,NA,TX,NA,NA,NA,0,98.04,1.85,32,FALSE,4832,@attributes,"Allred, Colin",2022,TX,D,H,2018,2022,2785093.01,1088422.87,1856092.52,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00040989&cycle=2022,06/30/2022
A000369,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000369.json,Mark,NA,Amodei,NA,1958-06-12,M,R,NA,MarkAmodeiNV2,MarkAmodeiNV2,markamodeinv2,412500,62817,12537,21196,N00031177,/m/03bzdkn,H2NV02395,https://amodei.house.gov,NA,NA,TRUE,NA,0.381,NA,12,2022,868,9,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:nv/cd:2,104 Cannon House Office Building,202-225-6155,NA,NV,NA,NA,NA,1.04,96.14,3.75,2,FALSE,3202,@attributes,"Amodei, Mark",2022,NV,R,H,2011,2022,776620.8,802534.18,298402.7,9000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031177&cycle=2022,06/30/2022
A000377,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000377.json,Kelly,NA,Armstrong,NA,1976-10-08,M,R,NA,RepArmstrongND,NA,NA,412794,NA,139338,NA,N00042868,/g/11hcszksh3,H8ND00096,https://armstrong.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,47,1,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:nd/cd:1,1740 Longworth House Office Building,202-225-2611,NA,ND,NA,NA,NA,5.41,95.83,4.05,At-Large,TRUE,3800,@attributes,"Armstrong, Kelly",2022,ND,R,H,2018,2022,1316681.08,848977.64,773411.05,200000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042868&cycle=2022,06/30/2022
A000375,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000375.json,Jodey,NA,Arrington,NA,1972-03-09,M,R,NA,RepArrington,JodeyArrington,NA,412726,1016482,155685,21700,N00038285,/m/0g9_f_1,H6TX19099,https://arrington.house.gov,NA,NA,TRUE,NA,0.656,NA,6,2022,868,82,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:tx/cd:19,1107 Longworth House Office Building,202-225-4005,NA,TX,NA,NA,NA,9.45,89.36,10.51,19,FALSE,4819,@attributes,"Arrington, Jodey",2022,TX,R,H,2016,2022,1634463.6,1401124.35,1332693.26,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00038285&cycle=2022,06/30/2022
A000148,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000148.json,Jake,NA,Auchincloss,NA,1988-01-29,M,D,NA,RepAuchincloss,NA,NA,456825,NA,NA,NA,N00045506,/g/11f0xw2_p4,H0MA04192,https://auchincloss.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,3,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ma/cd:4,1524 Longworth House Office Building,202-225-5931,NA,MA,NA,NA,NA,0.35,99.07,0.81,4,FALSE,2504,@attributes,"Auchincloss, Jake",2022,MA,D,H,2020,2022,2683026.01,709841.08,2430967.01,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00045506&cycle=2022,08/17/2022
A000378,Representative,Rep.,https://api.propublica.org/congress/v1/members/A000378.json,Cynthia,NA,Axne,NA,1965-04-20,F,D,NA,RepCindyAxne,NA,NA,412772,NA,179226,NA,N00041104,/g/11fgktcgcb,H8IA03124,https://axne.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,1,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ia/cd:3,1034 Longworth House Office Building,202-225-5476,NA,IA,NA,NA,NA,0.12,97.34,2.54,3,FALSE,1903,@attributes,"Axne, Cindy",2022,IA,D,H,2018,2022,4721368.88,1718705.21,3022184.26,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041104&cycle=2022,06/30/2022
B001291,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001291.json,Brian,NA,Babin,NA,1948-03-23,M,R,NA,RepBrianBabin,RepBrianBabin,NA,412655,44883,360,21551,N00005736,/m/010qgj35,H6TX02079,https://babin.house.gov,NA,NA,TRUE,NA,0.708,NA,8,2022,868,13,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:tx/cd:36,2236 Rayburn House Office Building,202-225-1555,NA,TX,NA,NA,NA,1.5,91.06,8.82,36,FALSE,4836,@attributes,"Babin, Brian",2022,TX,R,H,2014,2022,715696.59,608291.63,892486.24,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00005736&cycle=2022,06/30/2022
B001298,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001298.json,Don,NA,Bacon,NA,1963-08-16,M,R,NA,repdonbacon,RepDonBacon,NA,412713,103442,166299,21701,N00037049,/m/01311t71,H6NE02125,https://bacon.house.gov,NA,NA,TRUE,NA,0.357,NA,6,2022,868,1,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:ne/cd:2,1024 Longworth House Office Building,202-225-4155,NA,NE,NA,NA,NA,0.12,91.17,8.71,2,FALSE,3102,@attributes,"Bacon, Donald John",2022,NE,R,H,2016,2022,2721821.85,1639156.23,1167704.23,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037049&cycle=2022,06/30/2022
B001307,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001307.json,James,NA,Baird,NA,1945-06-04,M,R,NA,RepJimBaird,NA,NA,412777,NA,86013,NA,N00041954,/g/11gfd5wndr,H8IN04199,https://baird.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:in/cd:4,1314 Longworth House Office Building,202-225-5037,NA,IN,NA,NA,NA,0.35,97.09,2.79,4,FALSE,1804,@attributes,"Baird, Jim",2022,IN,R,H,2018,2022,283427.68,183510.53,356645.38,170000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041954&cycle=2022,06/30/2022
B001306,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001306.json,Troy,NA,Balderson,NA,1962-01-16,M,R,NA,RepBalderson,NA,NA,412747,NA,102781,NA,N00042194,/m/09ry4tm,H8OH12180,https://balderson.house.gov,NA,NA,TRUE,NA,NA,NA,6,2022,868,10,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:oh/cd:12,2429 Rayburn House Office Building,202-225-5355,NA,OH,NA,NA,NA,1.15,97.3,2.58,12,FALSE,3912,@attributes,"Balderson, Troy",2022,OH,R,H,2018,2022,1406526.85,606407.41,843169.78,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042194&cycle=2022,06/30/2022
B001299,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001299.json,Jim,NA,Banks,NA,1979-07-16,M,R,NA,RepJimBanks,RepJimBanks,NA,412702,89806,116801,21702,N00037185,/m/0j621nj,H6IN03229,https://banks.house.gov,NA,NA,TRUE,NA,0.647,NA,6,2022,868,17,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:in/cd:3,1713 Longworth House Office Building,202-225-4436,NA,IN,NA,NA,NA,1.96,91.83,8.05,3,FALSE,1803,@attributes,"Banks, Jim",2022,IN,R,H,2016,2022,1818360.9,1031914.73,1230872.93,92218.84,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037185&cycle=2022,06/30/2022
B001282,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001282.json,Andy,NA,Barr,NA,1973-07-24,M,R,NA,RepAndyBarr,RepAndyBarr,RepAndyBarr,412541,61848,117290,21333,N00031233,/m/0ddc6r6,H0KY06104,https://barr.house.gov,NA,NA,TRUE,NA,0.476,NA,10,2022,868,11,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ky/cd:6,2430 Rayburn House Office Building,202-225-4706,NA,KY,NA,NA,NA,1.27,97.41,2.47,6,FALSE,2106,@attributes,"Barr, Andy",2022,KY,R,H,2012,2022,2917809.39,912571.48,2359941.4,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031233&cycle=2022,06/30/2022
B001300,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001300.json,Nanette,NA,Barragán,NA,1976-09-15,F,D,NA,RepBarragan,CongresswomanBarragan,NA,412687,104730,166270,21703,N00037019,/g/11bx55ybbz,H6CA44103,https://barragan.house.gov,https://barragan.house.gov/feed/,NA,TRUE,NA,-0.515,NA,6,2022,868,11,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:44,2246 Longworth House Office Building,202-225-8220,NA,CA,NA,NA,NA,1.27,98.83,1.05,44,FALSE,0644,@attributes,"Barragan, Nanette",2022,CA,D,H,2016,2022,910005.1,479158.87,1481598.09,600,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037019&cycle=2022,06/30/2022
B001270,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001270.json,Karen,NA,Bass,NA,1953-10-03,F,D,,RepKarenBass,RepKarenBass,RepKarenBass,412404,62502,28963,21110,N00031877,/m/027g9m6,H0CA33117,https://bass.house.gov,https://bass.house.gov/rss.xml,NA,TRUE,NA,-0.584,NA,12,2022,868,18,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:37,2021 Rayburn House Office Building,202-225-7084,NA,CA,NA,NA,NA,2.07,98.94,0.94,37,FALSE,0637,@attributes,"Bass, Karen",2022,CA,D,H,2010,2022,507962.2,736812.42,1097014.02,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031877&cycle=2022,06/30/2022
B001281,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001281.json,Joyce,NA,Beatty,NA,1950-03-12,F,D,NA,RepBeatty,RepJoyceBeatty,NA,412565,67294,2427,21352,N00033904,/m/03lcwb,H2OH03125,https://beatty.house.gov,https://beatty.house.gov/rss.xml,NA,TRUE,NA,-0.434,NA,10,2022,868,4,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:oh/cd:3,2303 Rayburn House Office Building,202-225-4324,NA,OH,NA,NA,NA,0.46,98.96,0.93,3,FALSE,3903,@attributes,"Beatty, Joyce",2022,OH,D,H,2012,2022,1684949.29,668200.51,1975338.58,2500,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033904&cycle=2022,06/30/2022
B000668,Representative,Rep.,https://api.propublica.org/congress/v1/members/B000668.json,Cliff,NA,Bentz,NA,1952-01-12,M,R,NA,RepBentz,NA,NA,456842,NA,NA,NA,N00045773,/m/0gfdsjb,H0OR02127,https://bentz.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,4,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:or/cd:2,1239 Longworth House Office Building,202-225-6730,NA,OR,NA,NA,NA,0.46,97.09,2.8,2,FALSE,4102,@attributes,"Bentz, Cliff",2022,OR,R,H,2020,2022,862299.74,393148.84,558204.59,48100,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00045773&cycle=2022,06/30/2022
B001287,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001287.json,Ami,NA,Bera,NA,1965-03-02,M,D,NA,RepBera,RepAmiBera,repamibera,412512,1033636,120030,21304,N00030717,/m/0dgqnts,H0CA03078,https://bera.house.gov,https://bera.house.gov/rss.xml,NA,TRUE,NA,-0.235,NA,10,2022,868,37,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:7,172 Cannon House Office Building,202-225-5716,NA,CA,NA,NA,NA,4.26,98.91,0.97,7,FALSE,0607,@attributes,"Bera, Ami",2022,CA,D,H,2012,2022,1105624,839632.51,2295009.68,172800,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030717&cycle=2022,06/30/2022
B001301,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001301.json,Jack,NA,Bergman,NA,1947-02-02,M,R,NA,RepJackBergman,RepJackBergman,RepJackBergman,412709,1020529,170172,21704,N00039533,/m/05b2l3v,H6MI01226,https://bergman.house.gov,NA,NA,TRUE,NA,0.428,NA,6,2022,868,6,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:mi/cd:1,566 Cannon House Office Building,202-225-4735,NA,MI,NA,NA,NA,0.69,97.2,2.68,1,FALSE,2601,@attributes,"Bergman, John",2022,MI,R,H,2016,2022,1280700.82,699019.98,722080.78,92680,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00039533&cycle=2022,07/13/2022
B001292,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001292.json,Donald,NA,Beyer,NA,1950-06-20,M,D,NA,RepDonBeyer,RepDonBeyer,NA,412657,21141,1707,21554,N00036018,/m/053g16,H4VA08224,https://beyer.house.gov,NA,NA,TRUE,NA,-0.386,NA,8,2022,868,3,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:va/cd:8,1119 Longworth House Office Building,202-225-4376,NA,VA,NA,NA,NA,0.35,99.65,0.23,8,FALSE,5108,@attributes,"Beyer, Don",2022,VA,D,H,2014,2022,1672908.24,1753019.68,559910.29,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00036018&cycle=2022,06/30/2022
B000740,Representative,Rep.,https://api.propublica.org/congress/v1/members/B000740.json,Stephanie,NA,Bice,NA,1973-11-11,F,R,NA,RepBice,NA,NA,456841,NA,NA,NA,N00044579,/g/11h2hmkrv8,H0OK05205,https://bice.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ok/cd:5,1223 Longworth House Office Building,202-225-2132,NA,OK,NA,NA,NA,0.35,97.44,2.44,5,FALSE,4005,@attributes,"Bice, Stephanie",2022,OK,R,H,2020,2022,1929285,1098634.89,1042241.22,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00044579&cycle=2022,06/30/2022
B001302,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001302.json,Andy,NA,Biggs,NA,1958-11-07,M,R,NA,RepAndyBiggsAZ,RepAndyBiggs,NA,412683,105145,28088,21705,N00039293,/m/0_1m23v,H6AZ05083,https://biggs.house.gov,https://biggs.house.gov/rss.xml,NA,TRUE,NA,0.849,NA,6,2022,868,11,1,2022-09-11 21:00:14 -0400,ocd-division/country:us/state:az/cd:5,171 Cannon House Office Building,202-225-2635,NA,AZ,NA,NA,NA,1.27,71.16,28.72,5,FALSE,0405,@attributes,"Biggs, Andy",2022,AZ,R,H,2016,2022,1447309.37,1324791.23,773565,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00039293&cycle=2022,07/13/2022
B001257,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001257.json,Gus,NA,Bilirakis,NA,1963-02-08,M,R,NA,RepGusBilirakis,GusBilirakis,RepGusBilirakis,412250,1022873,17318,20758,N00027462,/m/0dy3z1,H6FL09070,https://bilirakis.house.gov,https://bilirakis.house.gov/rss.xml,NA,TRUE,NA,0.406,NA,18,2022,868,7,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:fl/cd:12,2354 Rayburn House Office Building,202-225-5755,NA,FL,NA,NA,NA,0.81,96.73,3.16,12,FALSE,1212,@attributes,"Bilirakis, Gus",2022,FL,R,H,2006,2022,1425010.38,1317776.89,182343.96,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00027462&cycle=2022,08/03/2022
B001311,Representative,Rep.,https://api.propublica.org/congress/v1/members/B001311.json,Dan,NA,Bishop,NA,1964-07-01,M,R,NA,RepDanBishop,NA,NA,412844,NA,92423,NA,N00044335,/m/013bg9xz,H0NC09187,https://danbishop.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,29,0,2022-09-11 21:00:14 -0400,ocd-division/country:us/state:nc/cd:9,1207 Longworth House Office Building,202-225-1976,NA,NC,NA,NA,NA,3.34,84.65,15.23,9,FALSE,3709,@attributes,"Bishop, Dan",2022,NC,R,H,2019,2022,1578117.67,488218.25,1150295.47,780,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00044335&cycle=2022,06/30/2022
B000490,Representative,Rep.,https://api.propublica.org/congress/v1/members/B000490.json,Sanford,D.,Bishop,Jr.,1947-02-04,M,D,NA,SanfordBishop,sanfordbishop,RepSanfordBishop,400030,26194,26817,29339,N00002674,/m/02554k,H2GA02031,https://bishop.house.gov,https://bishop.house.gov/rss.xml,NA,TRUE,NA,-0.283,NA,30,2022,868,8,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ga/cd:2,2407 Rayburn House Office Building,202-225-3631,NA,GA,NA,NA,NA,0.92,98.14,1.75,2,FALSE,1302,@attributes,"Bishop, Sanford",2022,GA,D,H,1992,2022,1922931.71,993505.71,1121953.71,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00002674&cycle=2022,06/30/2022
B000574,Representative,Rep.,https://api.propublica.org/congress/v1/members/B000574.json,Earl,NA,Blumenauer,NA,1948-08-16,M,D,NA,BlumenauerMedia,NA,RepBlumenauer,400033,43809,367,29588,N00007727,/m/033tw8,H6OR03064,https://blumenauer.house.gov,https://blumenauer.house.gov/rss.xml,NA,TRUE,NA,-0.427,NA,28,2022,868,12,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:or/cd:3,1111 Longworth House Office Building,202-225-4811,NA,OR,NA,NA,NA,1.38,98.71,1.17,3,FALSE,4103,@attributes,"Blumenauer, Earl",2022,OR,D,H,1996,2022,1087222.61,898468.94,946098.47,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00007727&cycle=2022,06/30/2022
